External_Id__c,Campaign:External_Id__c,Contact:External_Id__c,Status,HasResponded,CreatedDate
CMM-003006,CAM-0002,CON-000864,Responded,True,2024-03-21
CMM-003007,CAM-0003,CON-000206,Opened,False,2025-01-18
CMM-003008,CAM-0003,CON-001467,Registered,True,2025-07-13
CMM-003009,CAM-0006,CON-001460,Sent,False,2025-05-11
CMM-003010,CAM-0008,CON-000204,Sent,False,2025-04-27
CMM-003011,CAM-0008,CON-000268,Clicked,True,2025-01-06
CMM-003012,CAM-0002,CON-000921,Opened,False,2025-07-13
CMM-003013,CAM-0005,CON-000144,Responded,True,2024-05-28
CMM-003014,CAM-0003,CON-001178,Sent,False,2025-04-22
CMM-003015,CAM-0001,CON-000818,Responded,True,2024-07-28
CMM-003016,CAM-0006,CON-000652,Sent,False,2025-09-07
CMM-003017,CAM-0005,CON-000235,Opened,False,2024-07-17
CMM-003018,CAM-0002,CON-000330,Sent,False,2025-04-19
CMM-003019,CAM-0003,CON-000829,Sent,False,2025-09-30
CMM-003020,CAM-0002,CON-000280,Responded,True,2025-01-19
CMM-003021,CAM-0008,CON-000946,Sent,False,2025-07-28
CMM-003022,CAM-0001,CON-000819,Responded,True,2024-12-05
CMM-003023,CAM-0005,CON-000158,Sent,False,2025-06-01
CMM-003024,CAM-0001,CON-000034,Opened,False,2025-01-09
CMM-003025,CAM-0008,CON-001001,Opened,False,2024-01-31
CMM-003026,CAM-0002,CON-000866,Clicked,True,2025-04-14
CMM-003027,CAM-0005,CON-000383,Opened,False,2024-07-12
CMM-003028,CAM-0002,CON-000505,Clicked,True,2025-04-19
CMM-003029,CAM-0001,CON-000274,Responded,True,2024-09-24
CMM-003030,CAM-0004,CON-000892,Responded,True,2024-09-21
CMM-003031,CAM-0005,CON-000084,Clicked,True,2025-06-06
CMM-003032,CAM-0003,CON-001480,Clicked,True,2024-09-16
CMM-003033,CAM-0004,CON-001069,Opened,False,2024-12-26
CMM-003034,CAM-0003,CON-000121,Responded,True,2024-01-06
CMM-003035,CAM-0006,CON-000552,Opened,False,2025-05-15
CMM-003036,CAM-0001,CON-001091,Sent,False,2025-09-26
CMM-003037,CAM-0002,CON-001393,Opened,False,2025-06-27
CMM-003038,CAM-0005,CON-000425,Opened,False,2024-11-28
CMM-003039,CAM-0004,CON-000424,Clicked,True,2024-01-06
CMM-003040,CAM-0004,CON-001112,Sent,False,2025-09-16
CMM-003041,CAM-0006,CON-000195,Opened,False,2025-01-12
CMM-003042,CAM-0004,CON-000431,Opened,False,2024-05-23
CMM-003043,CAM-0008,CON-000668,Responded,True,2025-06-18
CMM-003044,CAM-0007,CON-000117,Opened,False,2024-04-19
CMM-003045,CAM-0002,CON-000913,Sent,False,2025-09-18
CMM-003046,CAM-0003,CON-000190,Clicked,True,2024-03-13
CMM-003047,CAM-0007,CON-001236,Responded,True,2025-06-07
CMM-003048,CAM-0002,CON-001082,Opened,False,2024-05-19
CMM-003049,CAM-0004,CON-001391,Opened,False,2024-06-07
CMM-003050,CAM-0001,CON-001400,Opened,False,2025-09-11
CMM-003051,CAM-0005,CON-000256,Clicked,True,2024-03-18
CMM-003052,CAM-0005,CON-001130,Opened,False,2025-06-13
CMM-003053,CAM-0006,CON-000311,Clicked,True,2024-09-09
CMM-003054,CAM-0003,CON-000427,Opened,False,2024-05-28
CMM-003055,CAM-0005,CON-000605,Sent,False,2025-02-03
CMM-003056,CAM-0005,CON-000267,Opened,False,2024-05-26
CMM-003057,CAM-0007,CON-000205,Responded,True,2025-01-24
CMM-003058,CAM-0008,CON-001257,Clicked,True,2025-10-12
CMM-003059,CAM-0007,CON-000139,Clicked,True,2025-03-04
CMM-003060,CAM-0004,CON-000564,Opened,False,2024-01-19
CMM-003061,CAM-0007,CON-000761,Clicked,True,2024-05-28
CMM-003062,CAM-0003,CON-000522,Sent,False,2025-03-04
CMM-003063,CAM-0001,CON-000924,Clicked,True,2024-06-29
CMM-003064,CAM-0008,CON-000340,Responded,True,2025-06-28
CMM-003065,CAM-0002,CON-000983,Opened,False,2024-03-24
CMM-003066,CAM-0004,CON-000339,Sent,False,2025-03-25
CMM-003067,CAM-0005,CON-000210,Opened,False,2024-07-22
CMM-003068,CAM-0005,CON-001227,Sent,False,2025-03-19
CMM-003069,CAM-0002,CON-000858,Opened,False,2025-01-03
CMM-003070,CAM-0004,CON-000220,Responded,True,2025-06-29
CMM-003071,CAM-0003,CON-000839,Opened,False,2025-07-11
CMM-003072,CAM-0008,CON-000770,Sent,False,2024-08-10
CMM-003073,CAM-0004,CON-001147,Responded,True,2024-11-30
CMM-003074,CAM-0004,CON-000581,Responded,True,2024-01-21
CMM-003075,CAM-0003,CON-000169,Responded,True,2024-01-11
CMM-003076,CAM-0007,CON-000567,Clicked,True,2025-10-08
CMM-003077,CAM-0006,CON-001144,Responded,True,2025-04-05
CMM-003078,CAM-0008,CON-000273,Opened,False,2024-07-02
CMM-003079,CAM-0007,CON-000619,Sent,False,2025-01-23
CMM-003080,CAM-0002,CON-000103,Responded,True,2025-01-03
CMM-003081,CAM-0008,CON-000345,Opened,False,2025-02-16
CMM-003082,CAM-0002,CON-000166,Responded,True,2024-05-02
CMM-003083,CAM-0002,CON-001318,Clicked,True,2024-02-13
CMM-003084,CAM-0005,CON-000133,Clicked,True,2024-03-02
CMM-003085,CAM-0002,CON-001006,Clicked,True,2025-01-07
CMM-003086,CAM-0004,CON-001365,Opened,False,2025-05-24
CMM-003087,CAM-0003,CON-001243,Responded,True,2024-07-25
CMM-003088,CAM-0008,CON-001444,Clicked,True,2025-06-18
CMM-003089,CAM-0001,CON-000548,Responded,True,2025-02-25
CMM-003090,CAM-0007,CON-000530,Sent,False,2024-03-06
CMM-003091,CAM-0004,CON-000419,Responded,True,2024-01-09
CMM-003092,CAM-0007,CON-001111,Clicked,True,2024-08-25
CMM-003093,CAM-0007,CON-000004,Opened,False,2025-09-13
CMM-003094,CAM-0001,CON-001471,Clicked,True,2024-09-25
CMM-003095,CAM-0001,CON-000793,Opened,False,2025-01-25
CMM-003096,CAM-0008,CON-000453,Opened,False,2025-01-08
CMM-003097,CAM-0005,CON-000285,Responded,True,2024-12-15
CMM-003098,CAM-0006,CON-000638,Sent,False,2024-05-17
CMM-003099,CAM-0003,CON-000088,Sent,False,2025-04-05
CMM-003100,CAM-0008,CON-001031,Clicked,True,2024-10-13
CMM-003101,CAM-0008,CON-001473,Opened,False,2025-02-07
CMM-003102,CAM-0001,CON-000988,Sent,False,2024-03-18
CMM-003103,CAM-0008,CON-000771,Sent,False,2024-07-10
CMM-003104,CAM-0008,CON-000927,Responded,True,2025-09-16
CMM-003105,CAM-0001,CON-001121,Opened,False,2024-08-31
CMM-003106,CAM-0001,CON-000196,Clicked,True,2025-06-05
CMM-003107,CAM-0003,CON-001166,Opened,False,2024-03-26
CMM-003108,CAM-0004,CON-001350,Opened,False,2024-02-09
CMM-003109,CAM-0004,CON-000662,Clicked,True,2024-11-06
CMM-003110,CAM-0003,CON-001268,Clicked,True,2024-08-25
CMM-003111,CAM-0001,CON-000781,Sent,False,2024-08-07
CMM-003112,CAM-0004,CON-001072,Clicked,True,2025-01-22
CMM-003113,CAM-0005,CON-001057,Sent,False,2025-01-31
CMM-003114,CAM-0002,CON-000065,Opened,False,2024-09-29
CMM-003115,CAM-0004,CON-001000,Clicked,True,2025-05-21
CMM-003116,CAM-0001,CON-000030,Responded,True,2024-10-10
CMM-003117,CAM-0006,CON-001406,Sent,False,2025-10-11
CMM-003118,CAM-0001,CON-000230,Responded,True,2024-10-24
CMM-003119,CAM-0008,CON-001381,Opened,False,2024-04-01
CMM-003120,CAM-0008,CON-000791,Opened,False,2025-05-03
CMM-003121,CAM-0005,CON-000734,Opened,False,2024-11-05
CMM-003122,CAM-0005,CON-000510,Opened,False,2025-02-11
CMM-003123,CAM-0008,CON-001250,Clicked,True,2025-08-19
CMM-003124,CAM-0007,CON-000759,Sent,False,2024-08-14
CMM-003125,CAM-0001,CON-000093,Sent,False,2025-07-23
CMM-003126,CAM-0003,CON-000443,Clicked,True,2024-11-05
CMM-003127,CAM-0002,CON-000769,Clicked,True,2024-06-10
CMM-003128,CAM-0006,CON-001381,Opened,False,2025-04-11
CMM-003129,CAM-0003,CON-000920,Opened,False,2024-08-04
CMM-003130,CAM-0002,CON-000658,Clicked,True,2024-09-03
CMM-003131,CAM-0003,CON-001032,Clicked,True,2024-02-04
CMM-003132,CAM-0005,CON-001206,Sent,False,2024-11-25
CMM-003133,CAM-0007,CON-000184,Sent,False,2024-01-01
CMM-003134,CAM-0007,CON-001421,Clicked,True,2024-10-31
CMM-003135,CAM-0006,CON-000507,Clicked,True,2025-02-21
CMM-003136,CAM-0001,CON-000612,Responded,True,2025-09-09
CMM-003137,CAM-0005,CON-000737,Responded,True,2025-01-22
CMM-003138,CAM-0004,CON-000128,Opened,False,2024-04-08
CMM-003139,CAM-0006,CON-000007,Opened,False,2024-02-27
CMM-003140,CAM-0008,CON-001300,Responded,True,2024-06-25
CMM-003141,CAM-0007,CON-000835,Opened,False,2024-04-06
CMM-003142,CAM-0003,CON-001442,Opened,False,2024-06-19
CMM-003143,CAM-0006,CON-000481,Responded,True,2025-03-03
CMM-003144,CAM-0005,CON-001377,Opened,False,2025-06-26
CMM-003145,CAM-0008,CON-001119,Clicked,True,2025-04-04
CMM-003146,CAM-0003,CON-000752,Opened,False,2025-03-08
CMM-003147,CAM-0006,CON-000100,Sent,False,2024-07-25
CMM-003148,CAM-0004,CON-000896,Registered,True,2024-09-28
CMM-003149,CAM-0008,CON-000237,Responded,True,2025-05-28
CMM-003150,CAM-0006,CON-000937,Responded,True,2025-07-13
CMM-003151,CAM-0008,CON-001378,Registered,True,2024-11-25
CMM-003152,CAM-0004,CON-001474,Sent,False,2025-01-12
CMM-003153,CAM-0002,CON-001089,Responded,True,2024-12-22
CMM-003154,CAM-0003,CON-000986,Opened,False,2024-12-04
CMM-003155,CAM-0004,CON-000006,Clicked,True,2024-07-30
CMM-003156,CAM-0007,CON-001471,Opened,False,2024-04-27
CMM-003157,CAM-0004,CON-000515,Clicked,True,2025-08-29
CMM-003158,CAM-0006,CON-000703,Responded,True,2024-11-29
CMM-003159,CAM-0007,CON-000731,Sent,False,2024-12-11
CMM-003160,CAM-0006,CON-000667,Responded,True,2024-02-19
CMM-003161,CAM-0008,CON-001058,Sent,False,2024-07-07
CMM-003162,CAM-0008,CON-000553,Sent,False,2024-09-08
CMM-003163,CAM-0007,CON-000356,Opened,False,2025-02-09
CMM-003164,CAM-0003,CON-001366,Responded,True,2025-04-10
CMM-003165,CAM-0001,CON-001140,Opened,False,2024-06-28
CMM-003166,CAM-0004,CON-001241,Opened,False,2024-04-22
CMM-003167,CAM-0007,CON-000364,Opened,False,2024-09-02
CMM-003168,CAM-0006,CON-000361,Opened,False,2024-05-16
CMM-003169,CAM-0003,CON-001451,Sent,False,2024-09-06
CMM-003170,CAM-0008,CON-000564,Responded,True,2025-03-18
CMM-003171,CAM-0005,CON-001405,Opened,False,2024-06-26
CMM-003172,CAM-0001,CON-000628,Clicked,True,2025-05-20
CMM-003173,CAM-0004,CON-000011,Responded,True,2025-08-17
CMM-003174,CAM-0001,CON-001422,Responded,True,2024-02-16
CMM-003175,CAM-0001,CON-000449,Responded,True,2025-04-19
CMM-003176,CAM-0007,CON-000846,Registered,True,2025-09-02
CMM-003177,CAM-0001,CON-000087,Clicked,True,2024-05-13
CMM-003178,CAM-0001,CON-000842,Responded,True,2024-04-22
CMM-003179,CAM-0002,CON-000202,Registered,True,2025-01-28
CMM-003180,CAM-0005,CON-000787,Responded,True,2024-09-29
CMM-003181,CAM-0006,CON-001077,Responded,True,2024-11-13
CMM-003182,CAM-0008,CON-000612,Registered,True,2024-01-16
CMM-003183,CAM-0008,CON-000863,Opened,False,2025-06-06
CMM-003184,CAM-0002,CON-000165,Responded,True,2025-06-05
CMM-003185,CAM-0008,CON-001413,Opened,False,2024-07-20
CMM-003186,CAM-0004,CON-001105,Clicked,True,2024-04-16
CMM-003187,CAM-0002,CON-000645,Opened,False,2025-03-16
CMM-003188,CAM-0005,CON-000992,Opened,False,2024-06-19
CMM-003189,CAM-0005,CON-000989,Opened,False,2024-05-17
CMM-003190,CAM-0002,CON-000357,Clicked,True,2025-06-05
CMM-003191,CAM-0008,CON-001274,Responded,True,2025-06-15
CMM-003192,CAM-0007,CON-000851,Opened,False,2024-09-16
CMM-003193,CAM-0008,CON-001184,Clicked,True,2024-10-28
CMM-003194,CAM-0008,CON-000699,Clicked,True,2025-07-23
CMM-003195,CAM-0003,CON-001378,Opened,False,2025-01-21
CMM-003196,CAM-0005,CON-001339,Sent,False,2024-06-12
CMM-003197,CAM-0002,CON-001400,Responded,True,2025-03-06
CMM-003198,CAM-0002,CON-000451,Sent,False,2024-12-26
CMM-003199,CAM-0002,CON-001472,Opened,False,2025-05-08
CMM-003200,CAM-0005,CON-000360,Registered,True,2025-06-07
CMM-003201,CAM-0003,CON-000251,Opened,False,2025-08-30
CMM-003202,CAM-0004,CON-000895,Opened,False,2024-09-26
CMM-003203,CAM-0007,CON-001277,Responded,True,2025-07-01
CMM-003204,CAM-0001,CON-001342,Opened,False,2024-01-23
CMM-003205,CAM-0003,CON-000003,Clicked,True,2024-01-27
CMM-003206,CAM-0002,CON-001455,Sent,False,2025-04-07
CMM-003207,CAM-0004,CON-001282,Responded,True,2025-02-12
CMM-003208,CAM-0003,CON-000802,Responded,True,2024-01-03
CMM-003209,CAM-0006,CON-000019,Sent,False,2025-06-14
CMM-003210,CAM-0002,CON-000868,Sent,False,2025-04-30
CMM-003211,CAM-0008,CON-000854,Clicked,True,2024-02-11
CMM-003212,CAM-0007,CON-000899,Responded,True,2025-03-12
CMM-003213,CAM-0006,CON-000019,Responded,True,2025-08-07
CMM-003214,CAM-0004,CON-000308,Clicked,True,2024-10-02
CMM-003215,CAM-0007,CON-001406,Opened,False,2024-04-26
CMM-003216,CAM-0008,CON-000696,Clicked,True,2024-05-24
CMM-003217,CAM-0007,CON-000712,Clicked,True,2025-07-05
CMM-003218,CAM-0004,CON-001386,Clicked,True,2024-07-12
CMM-003219,CAM-0003,CON-000989,Sent,False,2025-08-07
CMM-003220,CAM-0003,CON-000951,Opened,False,2024-02-16
CMM-003221,CAM-0006,CON-000751,Sent,False,2025-02-23
CMM-003222,CAM-0005,CON-001390,Responded,True,2025-05-14
CMM-003223,CAM-0002,CON-001014,Opened,False,2024-12-14
CMM-003224,CAM-0003,CON-001453,Responded,True,2024-01-02
CMM-003225,CAM-0007,CON-000626,Responded,True,2024-07-01
CMM-003226,CAM-0002,CON-000092,Clicked,True,2024-11-20
CMM-003227,CAM-0003,CON-000326,Opened,False,2024-07-01
CMM-003228,CAM-0005,CON-000254,Opened,False,2024-06-12
CMM-003229,CAM-0001,CON-000264,Opened,False,2024-02-14
CMM-003230,CAM-0004,CON-000008,Sent,False,2024-09-02
CMM-003231,CAM-0007,CON-001089,Clicked,True,2024-01-11
CMM-003232,CAM-0008,CON-001272,Responded,True,2024-09-03
CMM-003233,CAM-0003,CON-001068,Registered,True,2025-06-28
CMM-003234,CAM-0004,CON-001188,Responded,True,2025-08-20
CMM-003235,CAM-0003,CON-000982,Clicked,True,2024-06-22
CMM-003236,CAM-0007,CON-000180,Responded,True,2025-03-26
CMM-003237,CAM-0007,CON-001003,Sent,False,2024-01-11
CMM-003238,CAM-0007,CON-001086,Responded,True,2025-02-05
CMM-003239,CAM-0004,CON-001151,Opened,False,2024-07-12
CMM-003240,CAM-0003,CON-000435,Sent,False,2024-08-15
CMM-003241,CAM-0004,CON-000995,Sent,False,2025-05-07
CMM-003242,CAM-0007,CON-000726,Sent,False,2024-08-25
CMM-003243,CAM-0008,CON-000012,Sent,False,2025-01-13
CMM-003244,CAM-0003,CON-000101,Opened,False,2025-09-03
CMM-003245,CAM-0007,CON-001094,Sent,False,2024-04-30
CMM-003246,CAM-0008,CON-000186,Clicked,True,2024-10-30
CMM-003247,CAM-0003,CON-000573,Opened,False,2024-05-09
CMM-003248,CAM-0002,CON-000310,Opened,False,2024-09-11
CMM-003249,CAM-0003,CON-001167,Opened,False,2024-02-27
CMM-003250,CAM-0006,CON-001281,Sent,False,2025-07-23
CMM-003251,CAM-0008,CON-001331,Clicked,True,2024-09-28
CMM-003252,CAM-0007,CON-001080,Clicked,True,2025-09-14
CMM-003253,CAM-0001,CON-000042,Responded,True,2025-06-30
CMM-003254,CAM-0002,CON-000558,Registered,True,2025-05-28
CMM-003255,CAM-0002,CON-000561,Clicked,True,2024-08-08
CMM-003256,CAM-0001,CON-001161,Clicked,True,2024-01-16
CMM-003257,CAM-0005,CON-000521,Responded,True,2024-09-11
CMM-003258,CAM-0006,CON-000691,Opened,False,2024-04-11
CMM-003259,CAM-0008,CON-000544,Responded,True,2024-10-01
CMM-003260,CAM-0007,CON-001022,Sent,False,2024-02-08
CMM-003261,CAM-0002,CON-001389,Sent,False,2025-08-30
CMM-003262,CAM-0003,CON-000937,Responded,True,2025-02-10
CMM-003263,CAM-0008,CON-001043,Registered,True,2024-09-17
CMM-003264,CAM-0003,CON-000319,Sent,False,2024-04-09
CMM-003265,CAM-0002,CON-000256,Opened,False,2025-03-13
CMM-003266,CAM-0001,CON-000410,Sent,False,2025-03-09
CMM-003267,CAM-0007,CON-001499,Opened,False,2025-10-08
CMM-003268,CAM-0004,CON-001075,Opened,False,2025-01-23
CMM-003269,CAM-0001,CON-001428,Responded,True,2025-02-26
CMM-003270,CAM-0001,CON-001458,Responded,True,2024-06-06
CMM-003271,CAM-0008,CON-000636,Opened,False,2025-06-25
CMM-003272,CAM-0003,CON-001190,Opened,False,2024-11-30
CMM-003273,CAM-0003,CON-001289,Responded,True,2024-08-24
CMM-003274,CAM-0002,CON-000265,Responded,True,2024-10-21
CMM-003275,CAM-0008,CON-000872,Sent,False,2024-09-01
CMM-003276,CAM-0003,CON-000546,Responded,True,2024-10-16
CMM-003277,CAM-0006,CON-000810,Registered,True,2025-04-11
CMM-003278,CAM-0005,CON-000657,Registered,True,2025-06-24
CMM-003279,CAM-0005,CON-001289,Responded,True,2024-08-06
CMM-003280,CAM-0008,CON-000807,Opened,False,2025-08-23
CMM-003281,CAM-0007,CON-000434,Opened,False,2024-10-25
CMM-003282,CAM-0004,CON-000027,Responded,True,2024-12-16
CMM-003283,CAM-0001,CON-000122,Opened,False,2025-09-03
CMM-003284,CAM-0003,CON-000883,Sent,False,2024-05-05
CMM-003285,CAM-0007,CON-001096,Sent,False,2025-03-16
CMM-003286,CAM-0008,CON-001445,Opened,False,2024-06-18
CMM-003287,CAM-0006,CON-001411,Clicked,True,2024-09-12
CMM-003288,CAM-0005,CON-000907,Opened,False,2025-04-01
CMM-003289,CAM-0001,CON-000114,Opened,False,2024-04-10
CMM-003290,CAM-0003,CON-000192,Clicked,True,2025-07-27
CMM-003291,CAM-0008,CON-000886,Responded,True,2024-12-30
CMM-003292,CAM-0002,CON-000659,Responded,True,2024-07-19
CMM-003293,CAM-0002,CON-001059,Clicked,True,2024-11-28
CMM-003294,CAM-0008,CON-000369,Responded,True,2024-01-24
CMM-003295,CAM-0006,CON-000403,Clicked,True,2025-09-18
CMM-003296,CAM-0007,CON-001078,Sent,False,2025-01-23
CMM-003297,CAM-0007,CON-001394,Sent,False,2024-08-25
CMM-003298,CAM-0001,CON-000183,Clicked,True,2024-08-12
CMM-003299,CAM-0006,CON-001340,Opened,False,2024-12-22
CMM-003300,CAM-0003,CON-000565,Sent,False,2024-07-02
CMM-003301,CAM-0003,CON-000992,Opened,False,2024-09-29
CMM-003302,CAM-0008,CON-000528,Clicked,True,2024-08-30
CMM-003303,CAM-0005,CON-001374,Responded,True,2024-03-26
CMM-003304,CAM-0005,CON-000213,Sent,False,2024-09-01
CMM-003305,CAM-0005,CON-000941,Clicked,True,2024-11-28
CMM-003306,CAM-0006,CON-001059,Responded,True,2025-07-26
CMM-003307,CAM-0007,CON-001102,Sent,False,2024-01-31
CMM-003308,CAM-0004,CON-000204,Clicked,True,2024-06-19
CMM-003309,CAM-0003,CON-000613,Registered,True,2024-11-09
CMM-003310,CAM-0008,CON-001070,Clicked,True,2024-09-01
CMM-003311,CAM-0006,CON-001293,Clicked,True,2024-02-18
CMM-003312,CAM-0008,CON-000875,Sent,False,2025-05-03
CMM-003313,CAM-0004,CON-001392,Clicked,True,2024-10-23
CMM-003314,CAM-0005,CON-001400,Sent,False,2025-05-21
CMM-003315,CAM-0004,CON-000783,Sent,False,2024-04-19
CMM-003316,CAM-0007,CON-001407,Opened,False,2024-01-21
CMM-003317,CAM-0005,CON-001380,Opened,False,2024-09-23
CMM-003318,CAM-0005,CON-000031,Opened,False,2025-10-08
CMM-003319,CAM-0005,CON-001001,Sent,False,2025-10-11
CMM-003320,CAM-0007,CON-000468,Opened,False,2024-10-31
CMM-003321,CAM-0003,CON-000867,Responded,True,2024-04-18
CMM-003322,CAM-0002,CON-000168,Clicked,True,2025-06-20
CMM-003323,CAM-0006,CON-000336,Responded,True,2025-01-29
CMM-003324,CAM-0004,CON-001347,Responded,True,2025-03-31
CMM-003325,CAM-0001,CON-001289,Clicked,True,2025-01-10
CMM-003326,CAM-0007,CON-001311,Opened,False,2025-06-14
CMM-003327,CAM-0007,CON-001334,Sent,False,2024-02-18
CMM-003328,CAM-0005,CON-000830,Opened,False,2024-07-20
CMM-003329,CAM-0001,CON-001481,Clicked,True,2025-10-03
CMM-003330,CAM-0002,CON-001015,Sent,False,2025-07-01
CMM-003331,CAM-0007,CON-000400,Sent,False,2025-10-12
CMM-003332,CAM-0008,CON-000661,Responded,True,2024-02-02
CMM-003333,CAM-0002,CON-001241,Registered,True,2024-08-05
CMM-003334,CAM-0005,CON-000457,Responded,True,2025-06-01
CMM-003335,CAM-0002,CON-000018,Sent,False,2025-06-11
CMM-003336,CAM-0001,CON-000796,Sent,False,2025-04-27
CMM-003337,CAM-0006,CON-001491,Clicked,True,2024-02-04
CMM-003338,CAM-0004,CON-000582,Responded,True,2025-04-21
CMM-003339,CAM-0004,CON-000472,Sent,False,2025-08-10
CMM-003340,CAM-0004,CON-001061,Sent,False,2025-01-05
CMM-003341,CAM-0006,CON-000679,Opened,False,2025-06-04
CMM-003342,CAM-0007,CON-000322,Clicked,True,2025-09-10
CMM-003343,CAM-0008,CON-000173,Clicked,True,2024-01-05
CMM-003344,CAM-0004,CON-000527,Opened,False,2024-03-14
CMM-003345,CAM-0005,CON-000847,Opened,False,2025-04-11
CMM-003346,CAM-0006,CON-000565,Sent,False,2024-07-17
CMM-003347,CAM-0007,CON-000884,Opened,False,2025-07-11
CMM-003348,CAM-0003,CON-001332,Clicked,True,2025-10-02
CMM-003349,CAM-0003,CON-000020,Sent,False,2025-02-24
CMM-003350,CAM-0006,CON-000527,Sent,False,2024-04-06
CMM-003351,CAM-0003,CON-000302,Opened,False,2025-02-11
CMM-003352,CAM-0008,CON-000198,Responded,True,2025-05-21
CMM-003353,CAM-0005,CON-001139,Responded,True,2025-02-23
CMM-003354,CAM-0007,CON-001111,Opened,False,2024-03-29
CMM-003355,CAM-0002,CON-000256,Opened,False,2025-04-20
CMM-003356,CAM-0008,CON-000865,Opened,False,2025-08-14
CMM-003357,CAM-0004,CON-001328,Responded,True,2025-03-31
CMM-003358,CAM-0004,CON-001324,Responded,True,2024-01-11
CMM-003359,CAM-0007,CON-001018,Opened,False,2025-03-17
CMM-003360,CAM-0002,CON-001030,Clicked,True,2024-03-13
CMM-003361,CAM-0007,CON-000575,Responded,True,2024-02-11
CMM-003362,CAM-0003,CON-001366,Responded,True,2024-08-11
CMM-003363,CAM-0004,CON-000923,Sent,False,2025-02-04
CMM-003364,CAM-0008,CON-001353,Responded,True,2024-10-01
CMM-003365,CAM-0004,CON-001248,Responded,True,2025-08-20
CMM-003366,CAM-0005,CON-000439,Clicked,True,2024-10-05
CMM-003367,CAM-0004,CON-000912,Sent,False,2024-05-10
CMM-003368,CAM-0004,CON-000940,Sent,False,2025-09-27
CMM-003369,CAM-0006,CON-000383,Sent,False,2024-01-31
CMM-003370,CAM-0008,CON-000878,Opened,False,2024-05-19
CMM-003371,CAM-0005,CON-000187,Sent,False,2024-07-10
CMM-003372,CAM-0007,CON-000373,Opened,False,2024-03-21
CMM-003373,CAM-0001,CON-001439,Responded,True,2025-02-06
CMM-003374,CAM-0005,CON-000425,Sent,False,2024-12-25
CMM-003375,CAM-0001,CON-000256,Sent,False,2024-07-11
CMM-003376,CAM-0006,CON-000773,Sent,False,2025-03-23
CMM-003377,CAM-0007,CON-000335,Responded,True,2024-04-10
CMM-003378,CAM-0002,CON-000273,Opened,False,2024-08-16
CMM-003379,CAM-0008,CON-000442,Opened,False,2024-04-06
CMM-003380,CAM-0008,CON-000093,Sent,False,2025-07-24
CMM-003381,CAM-0008,CON-000957,Responded,True,2025-02-03
CMM-003382,CAM-0004,CON-000519,Opened,False,2025-09-30
CMM-003383,CAM-0008,CON-000221,Sent,False,2024-10-25
CMM-003384,CAM-0006,CON-001166,Responded,True,2025-04-25
CMM-003385,CAM-0005,CON-001349,Opened,False,2024-09-30
CMM-003386,CAM-0002,CON-000587,Clicked,True,2024-02-03
CMM-003387,CAM-0003,CON-000854,Opened,False,2024-05-11
CMM-003388,CAM-0007,CON-000816,Opened,False,2024-10-25
CMM-003389,CAM-0006,CON-000714,Responded,True,2025-03-02
CMM-003390,CAM-0004,CON-000745,Responded,True,2025-02-02
CMM-003391,CAM-0001,CON-001070,Registered,True,2024-04-11
CMM-003392,CAM-0007,CON-000313,Clicked,True,2025-01-11
CMM-003393,CAM-0002,CON-001371,Registered,True,2025-04-26
CMM-003394,CAM-0001,CON-001289,Opened,False,2024-07-20
CMM-003395,CAM-0002,CON-000430,Responded,True,2025-05-28
CMM-003396,CAM-0001,CON-000918,Opened,False,2024-09-11
CMM-003397,CAM-0002,CON-001318,Opened,False,2024-03-09
CMM-003398,CAM-0005,CON-000385,Sent,False,2024-08-18
CMM-003399,CAM-0001,CON-000282,Opened,False,2025-10-06
CMM-003400,CAM-0007,CON-001086,Clicked,True,2025-06-19
CMM-003401,CAM-0002,CON-000225,Opened,False,2024-03-02
CMM-003402,CAM-0001,CON-000567,Responded,True,2025-10-09
CMM-003403,CAM-0007,CON-000090,Clicked,True,2025-03-07
CMM-003404,CAM-0006,CON-000520,Sent,False,2024-07-13
CMM-003405,CAM-0004,CON-001151,Responded,True,2024-05-28
CMM-003406,CAM-0008,CON-000322,Responded,True,2024-05-25
CMM-003407,CAM-0007,CON-000783,Opened,False,2024-09-30
CMM-003408,CAM-0007,CON-001260,Responded,True,2025-07-18
CMM-003409,CAM-0005,CON-000998,Clicked,True,2024-04-06
CMM-003410,CAM-0001,CON-000160,Clicked,True,2024-08-21
CMM-003411,CAM-0005,CON-001382,Responded,True,2024-12-03
CMM-003412,CAM-0007,CON-000095,Sent,False,2024-12-30
CMM-003413,CAM-0004,CON-000797,Clicked,True,2025-05-05
CMM-003414,CAM-0005,CON-000777,Responded,True,2025-04-30
CMM-003415,CAM-0004,CON-001185,Opened,False,2024-08-30
CMM-003416,CAM-0003,CON-001477,Clicked,True,2024-10-22
CMM-003417,CAM-0007,CON-000685,Sent,False,2024-12-22
CMM-003418,CAM-0004,CON-000458,Registered,True,2024-10-25
CMM-003419,CAM-0007,CON-000012,Registered,True,2025-06-18
CMM-003420,CAM-0004,CON-001418,Clicked,True,2024-12-03
CMM-003421,CAM-0006,CON-000745,Responded,True,2024-04-03
CMM-003422,CAM-0004,CON-001461,Opened,False,2024-12-31
CMM-003423,CAM-0007,CON-000048,Opened,False,2024-12-02
CMM-003424,CAM-0004,CON-000530,Responded,True,2025-07-07
CMM-003425,CAM-0008,CON-000448,Opened,False,2025-03-20
